,product_index,name,n_reviews,price,brand,img_url,details,star_rating,product_url,sentiment_rf_feature0,contribution_rf_feature0,sentiment_rf_feature1,contribution_rf_feature1,sentiment_rf_feature2,contribution_rf_feature2,sentiment_rf_feature3,contribution_rf_feature3
4200,4201,The Spring by Botticelli 1000 Piece Jigsaw Puzzle,9,0.0,nan,nan,"'Clementoni 1000-Piece Puzzle, Botticelli Spring; suitable for ages 12 and up. Stunning imagery and richly-saturated colors create a beautiful over-all appearance; finished puzzle measures approximately 26.5"" x 18.5"". Made in Italy from premium materials; anti-reflection paper and precise interlocking pieces ensure a finished product with a smooth, even surface. For over 40 years, the Clementoni brand has been synonymous with creativity, passion and attention to quality. Clementoni puzzles are distributed Pierre Belvedere, whose presentation of educational toys is designed to promote imaginative play'",3.5,https://amazon.com/Spring-Botticelli-Piece-Jigsaw-Puzzle/dp/B0002LIEIC,0.2467,1.0,0.21305000000000002,5.0,-0.18109444444444445,3.0,0.46410833333333334,4.0
4201,4202,Disney Photomosaic Eeyore Jigsaw Puzzle 1026pc,10,79.85,Buffalo Games,nan,,3.7,https://amazon.com/Disney-Photomosaic-Eeyore-Jigsaw-Puzzle/dp/B00009WBWV,0.4111,2.0,0.1029452380952381,7.0,-0.33525000000000005,1.0,0.4893166666666667,2.0
4202,4203,Pintoo - H1998 - Guido Borelli - Pastry Shop - 1000 Piece Plastic Puzzle,1,32.0,Pintoo,https://images-na.ssl-images-amazon.com/images/I/A1z4mb81f4L._SL1500_.jpg,"'Hard plastic puzzle pieces, NOT paper No glue required Snug interlocking, do not fall apart when picked up Ready to frame when completed Water resistant printing.'",3.0,https://amazon.com/Pintoo-Borelli-Pastry-Plastic-Puzzle/dp/B07BDF9V6Q,,0.0,-0.2654,1.0,-0.11315,1.0,,0.0
4203,4204,Cobble Hill Horse Quotes Jigsaw Puzzle (1000 Piece),2,25.99,Cobble Hill,nan,"'For ages 10 and up, proudly made in the USA.', ""Thirty-five crocheted floral Granny squares makes for a beautiful warm quilt. Nobody crafts like good ol' Granny. Measures 19.25 by 26.625 inches when complete."", 'COBBLE HILL offers a large selection of images that bring back days of old memories, colorful images to inspire your imagination'",5.0,https://amazon.com/Cobble-Hill-Quotes-Jigsaw-Puzzle/dp/B01DOOOSU6,,0.0,,0.0,,0.0,,0.0
4204,4205,MasterPieces Safe Travels 1000 Piece Suitcase Jigsaw Puzzle,7,19.99,MasterPieces,https://images-na.ssl-images-amazon.com/images/I/81tGkWWsRyL._SL1088_.jpg,'Travel collage puzzle. Handmade Suitcase Package with handle and metal closure puzzle. 1000 pieces in finished 19.25 inch x 26.75 inch puzzle. MasterPieces - An American Puzzle & Game Company. We stand behind our products and guarantee your satisfaction. Thick recycled puzzle board and random cut pieces ensure a tight interlocking fit and create a fun experience',3.9,https://amazon.com/MasterPieces-Travels-Suitcase-Jigsaw-Puzzle/dp/B01B6DRVJM,-0.1655,1.0,0.5106,1.0,0.16265000000000002,2.0,0.10439999999999999,2.0
4205,4206,Colorluxe 1000 Piece Puzzle - Wedding Cake Cottage,1,10.31,George,https://images-na.ssl-images-amazon.com/images/I/71n0iGLrMvL._SL1000_.jpg,'Famous. Medium difficult. Eye catching. Great enjoyment!',5.0,https://amazon.com/Colorluxe-1000-Piece-Puzzle-Wedding/dp/B01ASC0XPG,,0.0,,0.0,0.6705,1.0,,0.0
4206,4207,Ceaco Thomas Kinkade - High Country Christmas - Holiday Puzzle (1000 Piece),5,0.0,nan,https://images-na.ssl-images-amazon.com/images/I/81O7PzVVthL._SL1000_.jpg,'1000 Piece Holiday Puzzle. Collect all styles of your favorite series!. Proudly made in the USA by Ceaco!',5.0,https://amazon.com/Ceaco-Thomas-Kinkade-Country-Christmas/dp/B013WFQ0AS,,0.0,,0.0,,0.0,0.5823125,4.0
4207,4208,Andrews + Blaine Panoramic Halloween Chic Puzzle (1000 Piece),8,38.73,Andrews + Blaine,https://images-na.ssl-images-amazon.com/images/I/91q%2BNJvcjBL._SL1500_.jpg,"'Finished puzzle size: 38.5"" x 13.4""H. Artwork by Bella Pilar. Comes with a beautiful four color puzzle insert to follow while completing puzzle. Glitter on puzzle'",4.8,https://amazon.com/Andrews-Blaine-Panoramic-Halloween-Puzzle/dp/B00XPHXA66,,0.0,0.5563,2.0,,0.0,0.7013833333333334,6.0
4208,4209,SUNSOUT INC The Broadway Switch 1000 pc Jigsaw Puzzle,3,27.59,SUNSOUT INC,nan,'The Broadway Switch 1000 pc Jigsaw Puzzle. 1000 Piece Puzzle - Completed Size: 20x27. Puzzle Artist: Ted Blaylock. Eco-Friendly - Soy-Based Inks - Recycled Board - Made in the USA. Interlocking Pieces & Durable Construction',4.3,https://amazon.com/Broadway-Switch-1000-Piece-Jigsaw-Sunsout/dp/B00OFVD11U,,0.0,-0.1761,1.0,,0.0,0.7003,1.0
4209,4210,Buffalo Games - Signature Collection - Taxis in Times Square - 1000 Piece Jigsaw Puzzle,6,24.99,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91cIU2JUfFL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Includes bonus poster for help in solving. Manufactured from premium quality materials. Made in the USA',3.6,https://amazon.com/Buffalo-Games-Signature-Collection-Square/dp/B00L31ZV40,-0.45420000000000005,2.0,-0.4019,1.0,0.07855000000000001,2.0,0.2123625,4.0
4210,4211,SUNSOUT INC A Twinkling Disaster 1000 pc Jigsaw Puzzle,1,27.99,SUNSOUT INC,nan,'A Twinkling Disaster 1000 pc Jigsaw Puzzle. 1000 Piece Puzzle - Completed Size: 20x27. Puzzle Artist: Antonella Canavese. Eco-Friendly - Soy-Based Inks - Recycled Board - Made in the USA. Interlocking Pieces & Durable Construction',5.0,https://amazon.com/Twinkling-Disaster-1000-Jigsaw-Puzzle/dp/B00JXMJMJQ,,0.0,,0.0,,0.0,,0.0
4211,4212,EuroGraphics Ever Interceding Puzzle (Small Box) (1000-Piece),1,0.0,nan,https://images-na.ssl-images-amazon.com/images/I/713LZdt%2BH1L._SL1200_.jpg,"'1000-Piece Puzzle (Small Box). Box size: 8"" x 8"" x 2.37"". Finished Puzzle Size: 19.25"" x 26.75"". Manufactured using the highest quality blue board. Made in the USA. Made in the USA using the highest quality blue board', ""Strong high-quality, easy fit puzzle pieces that won't break"", 'Assembling puzzles improves fine motor skills and picture recognition abilities. Texts in multiple languages'",5.0,https://amazon.com/EuroGraphics-Interceding-Puzzle-Small-1000-Piece/dp/B00IPHEP0Q,,0.0,,0.0,-0.3612,1.0,0.5994,1.0
4212,4213,"MasterPieces World Traveller Panoramic Jigsaw Puzzle, 1000-Piece",2,16.99,MasterPieces,https://images-na.ssl-images-amazon.com/images/I/918zEDuIc2L._SL1500_.jpg,"'World Traveler jigsaw puzzle. Suitable for Age 13+. 1000 piece puzzle, 13"" x 39""'",4.6,https://amazon.com/MasterPieces-Traveller-Panoramic-Jigsaw-1000-Piece/dp/B00II5XJMU,,0.0,0.47669999999999996,2.0,,0.0,-0.3612,1.0
4213,4214,Mega Puzzles: Hometown Collection 1000 piece Portland Head Light Puzzle,2,29.95,nan,https://images-na.ssl-images-amazon.com/images/I/81HWcz%2BE2LL._SL1199_.jpg,'Mega Puzzle Hometown Collection. 1000 Piece Puzzle. Beautiful Portland Head Light. 12+',4.0,https://amazon.com/Mega-Puzzles-Hometown-Collection-Portland/dp/B00FXYNGK4,,0.0,0.0276,1.0,,0.0,0.8655,1.0
4214,4215,Colorluxe 1000 Piece Puzzle - Route 66,4,0.0,nan,https://images-na.ssl-images-amazon.com/images/I/71-7BY6dq0L._SL1001_.jpg,,3.4,https://amazon.com/Colorluxe-1000-Piece-Puzzle-Route/dp/B00FV7K74G,-0.47229999999999994,1.0,0.8484,1.0,-0.2452,2.0,,0.0
4215,4216,Colorluxe 1000 Piece Puzzle - Route 66 Museum,2,18.99,Lafayette Puzzle Factory,https://images-na.ssl-images-amazon.com/images/I/711rFcbsNRL._SL1000_.jpg,"'Age: 10+. Pieces: 1000. Puzzle Type: Jigsaw Puzzle. Theme: Americana & Folk Art, General Store, Photography'",5.0,https://amazon.com/Colorluxe-1000-Piece-Puzzle-Museum/dp/B00FOXYZHW,,0.0,,0.0,,0.0,0.4404,1.0
4216,4217,Ensky Jigsaw Puzzle 1000-368 Japanese Anime One Piece (1000 Pieces),4,46.9,ensky,nan,'Body size: 50 ~ 75cm. Target Gender: unisex. (C) Oda Eiichiro / Shueisha Fuji TV Toei Animation. Good for children. Size: 11.5 x 8.8 x 2.1 inches',5.0,https://amazon.com/Jigsaw-Puzzle-1000-368-Japanese-Pieces/dp/B00EE1H42S,,0.0,,0.0,,0.0,0.46230000000000004,2.0
4217,4218,EuroGraphics Hiver Baie-Saint-Paul by Clarence Gagnon 1000-Piece Puzzle,2,19.97,EuroGraphics,https://images-na.ssl-images-amazon.com/images/I/71KjtvJBRSL._SL1200_.jpg,"'1000-Piece Puzzle. Box size: 10"" x 14"" x 2.37"". Finished Puzzle Size: 19.25"" x 26.5"". Manufactured using the highest quality blue board. Made in the USA. Made in the USA. 100% recyclable, safe, non-toxic, and printed with vegetable-based inks and Certified by the Forest Stewardship Council. Puzzle pieces are manufactured using the highest quality 0.07"" blueboard, offering an exact fit without fraying over time and use. Assembling puzzles improves fine motor skills and picture recognition abilities - promotes both cooperative and independent play'",5.0,https://amazon.com/EuroGraphics-Baie-Saint-Paul-Clarence-Gagnon-1000-Piece/dp/B007XU3LN8,,0.0,,0.0,,0.0,0.4754,1.0
4218,4219,Springbok Ireland The Emerald Isle 1500 Piece Jigsaw Puzzle,1,0.0,nan,nan,'Springbok Ireland The Emerald Isle 1500 Piece Jigsaw Puzzle',5.0,https://amazon.com/Springbok-Ireland-Emerald-Jigsaw-Puzzle/dp/B007PTJD34,,0.0,,0.0,,0.0,,0.0
4219,4220,Buffalo Games 1000 Piece Charles Wysocki Clammers at Hodge's Jigsaw Puzzle,18,0.0,nan,https://images-na.ssl-images-amazon.com/images/I/91-fbcZgSOL._SL1500_.jpg,'Contains 1000 pieces. Finished size is 26.75 x 19.75 inches. Manufactured from premium quality materials. Made in the United States. Bonus poster included for help in solving',3.3,https://amazon.com/Charles-Wysocki-Clammers-Hodges-Jigsaw/dp/B007F1S9MI,-0.19931666666666667,3.0,0.2280875,4.0,0.22288214285714286,7.0,0.562925,4.0
4220,4221,"Ravensburger Lofoten, Norway - 1000-Pieces Augmented Reality Puzzle",35,0.0,nan,https://images-na.ssl-images-amazon.com/images/I/810fECW7-VL._SL1500_.jpg,"'The free app AR Puzzle works on the iOS platform and is available for the iPhone or iPad versions 2 and 3. The audio in the AR Puzzle is available in six languages: English, German, French, Italian, Spanish and Dutch. Finished puzzle size: 27"" x 20"". Ravensburger Premium Puzzle with Softclick-Technology. Exclusively developed, extra-thick cardboard combined with fine, linen-structured paper creates a glare-free puzzle image for a quality you can feel'",3.6,https://amazon.com/Lofoten-Norway-1000-Pieces-Augmented-Reality/dp/B007ADIBXS,0.002799999999999997,4.0,0.29266159420289856,23.0,0.49015166666666665,15.0,0.4384970114942529,29.0
4221,4222,SUNSOUT INC Magical Unicorn Forest 1500pc Jigsaw Puzzle by Jan Patrik Krasny,8,43.99,SUNSOUT INC,https://images-na.ssl-images-amazon.com/images/I/918nX1FORKL._SL1500_.jpg,'SunsOut 1500pc Jigsaw Puzzle. Completed Puzzle Size: 24x33 inches. Puzzle Artist: Jan Patrik Krasny. Eco-Friendly - Soy-Based Inks - Recycled Board. Proudly Made In The USA',3.9,https://amazon.com/Magical-Unicorn-Forest-1500pc-Jigsaw/dp/B0074VWCGI,,0.0,0.4383333333333333,3.0,-0.08996666666666668,1.0,0.5994,1.0
4222,4223,John Wayne 1000 Piece Jigsaw Puzzle,13,0.0,nan,https://images-na.ssl-images-amazon.com/images/I/91pvsO%2Bk6VL._SL1500_.jpg,"'Hours of fun with the Duke. Contains 1000 pieces. Full color with snug fitting pieces. Measures 20"" x 27"". 100% officially licensed merchandise'",5.0,https://amazon.com/John-Wayne-Piece-Jigsaw-Puzzle/dp/B0054XA74M,,0.0,0.19446666666666668,1.0,0.41960000000000003,2.0,0.60685,4.0
4223,4224,Wasgij Mystery: Drama At The Opera - 1000 Pieces Puzzle,19,49.99,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/81J7VtJmbDL._SL1431_.jpg,"'Puzzle size measures 27"" x 20"". Puzzles are fun - on your own, or with family and friends. Relax from your busy life and build a beautiful image and a new memory. Take a moment to slow down and experience the pleasure of a puzzle'",4.0,https://amazon.com/Wasgij-Mystery-Drama-Pieces-Puzzle/dp/B004KZCE14,-0.148,1.0,0.47678333333333334,6.0,-0.14295,1.0,0.4134416666666667,6.0
