,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,product_index,name,n_reviews,price,brand,img_url,details,star_rating,product_url,sentiment_rf_feature0,contribution_rf_feature0,sentiment_rf_feature1,contribution_rf_feature1,sentiment_rf_feature2,contribution_rf_feature2,sentiment_rf_feature3,contribution_rf_feature3,score_quality,score_difficulty,score_fit,score_missing_pieces,theme,art_style
30,30,30,31,31,31,31,31,32,41,42,Ravensburger 19858 Planetary Vision Jigsaw Puzzle (1000 Piece),69,19.99,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/91ZJ0%2B0tI3L._SL1500_.jpg,"'Finished jigsaw puzzle size is 27 inches x 20 inches. Puzzles are fun - on your own, or with family and friends. Relax from your busy life, build a beautiful image and a new memory. Ravensburger premium puzzle with Softclick technology. Take a moment to slow down and experience the pleasure of a puzzle'",4.1,https://amazon.com/Ravensburger-19858-Planetary-Vision-Jigsaw/dp/B07B7SZMYQ,-0.2545981481481481,18.0,0.345321568627451,17.0,0.3972909090909091,11.0,0.4942064102564103,26.0,0.7471032051282052,0.6726607843137256,0.6986454545454546,0.372700925925926,licensed,collage
31,31,31,32,32,32,32,32,33,44,45,"Ravensburger The Craft Cupboard Puzzle 1000 Piece Jigsaw Puzzle for Adults – Every piece is unique, Softclick technology Means Pieces Fit Together Perfectly",184,11.99,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/A1SEcCxegJL._SL1500_.jpg,"'What you get – 1000 piece Ravensburger jigsaw puzzles for adults are crafted with premium quality, in terms of both content and material, and have a completed size of 27"" x 20"" Bestselling puzzle brand worldwide - With over 1 billion puzzles sold, Ravensburger is the bestselling puzzle brand worldwide Anti-Glare surface - Ravensburger puzzles use an exclusively developed, extra-thick cardboard combined with our fine, linen structured paper to create a glare-free puzzle image and give you the best experience possible Every piece is unique – None of the frustrations you find with other puzzle brands. With Ravensburger, every individual piece has a completely unique shape Softclick technology – Individual pieces are so precisely made that you can actually hear a soft ‘click’ when you fit a piece into the correct place.'",4.2,https://amazon.com/Ravensburger-Cupboard-Puzzle-Jigsaw-Adults/dp/B00LGWRPZ4,-0.25320432098765433,27.0,0.3494843103448275,58.0,0.5222408045977012,29.0,0.4766125757575758,55.0,0.7383062878787879,0.6747421551724138,0.7611204022988506,0.3733978395061728,licensed,collage
32,32,32,33,33,33,33,33,34,45,46,New York Puzzle Company - Harry Potter Harry Potter Collage - 1000 Piece Jigsaw Puzzle,41,19.95,New York Puzzle Company,https://images-na.ssl-images-amazon.com/images/I/71wuCWIAnwL._SL1024_.jpg,"'Harry Potter Collage - Harry Potter Illustration by Artist Marie Grand-Pré. 1000 Piece Jigsaw Puzzle', ""Finished Puzzle Size: 19.25''x26.625''"", 'Made in the USA. Recommended Age: 7+ Years'",4.6,https://amazon.com/New-York-Puzzle-Company-Collage/dp/B07DDDSFXZ,-0.3829,4.0,0.5347142857142858,7.0,0.271995,10.0,0.5989142857142858,14.0,0.7994571428571429,0.7673571428571428,0.6359975,0.30855,licensed,hand
33,33,33,35,35,35,35,35,36,47,48,Buffalo Games - Vivid Collection - Butterflies - 1000 Piece Jigsaw Puzzle,157,10.88,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91JDWewG9aL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Includes bonus poster for help in solving. Manufactured from premium quality materials. Made in the USA',4.3,https://amazon.com/Buffalo-Games-Collection-Butterflies-Jigsaw/dp/B00YFR1LRU,-0.21960648148148146,18.0,0.2283020467836257,57.0,0.3622265151515152,22.0,0.4916022435897434,52.0,0.7458011217948717,0.6141510233918128,0.6811132575757576,0.3901967592592593,animals,collage
34,34,34,36,36,36,36,36,37,49,50,Buffalo Games - Cartoon World -  Pine Road Service - 1000 Piece Jigsaw Puzzle,161,10.97,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/817yRxUNiqL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Includes bonus poster for help in solving. Manufactured from premium quality materials. Made in the USA',4.5,https://amazon.com/Buffalo-Games-Cartoon-Service-Jigsaw/dp/B00YFR1KMQ,-0.2817133333333333,15.0,0.4509570652173914,46.0,0.3352283333333333,30.0,0.4851759748427673,53.0,0.7425879874213837,0.7254785326086957,0.6676141666666666,0.35914333333333337,landscape,hand
35,35,35,37,37,37,37,37,38,51,52,Bgraamiens Puzzle-Blooming Color-1000 Pieces Color Challenge Blue Board Round Jigsaw Puzzles,110,18.99,Bgraamiens,https://images-na.ssl-images-amazon.com/images/I/91EqRUiuQ2L._SL1500_.jpg,"'Paper. ★ADVANCED CHALLENGE: The Bgraamiens Puzzles – Blooming Color is 1,000 pieces worthy of any skilled puzzler.Every petal is combined with at least 2 colors and the color combination of each petal is different from each other.All the unique features created such a beautiful and challenge work. This is definitely a great test for the puzzler fanatic to enjoy!. ★SPECIFICS: Includes 1000 extra large puzzle pieces made of sturdy blue chipboard on recycled paper. Completed puzzle dimensions: Diameter=26.6 inches. 100% customer satisfaction guarantee ★1000 PIECES OF FUN: Challenge your family and friends and provide hours of fun and entertainment piecing this remarkable puzzle together, sure to become a permanent addition to your home ★MORE TO PUZZLE BUILDING: Art jigsaw puzzles are a fun, inexpensive way to enjoy beautiful works of art first hand! Use to boost skills: hand-eye coordination, motor skills, problem solving, etc ★Easy Operation - Back sides of pieces are divided into several areas with letters marked as English letters ""A"" ""B""…which helps to make work easier'",4.4,https://amazon.com/Bgraamiens-Puzzle-Blooming-Color-1000-Color-Challenge/dp/B07H4C2947,-0.098375,12.0,0.2995063271604938,54.0,0.3369593304843305,39.0,0.5560291666666664,44.0,0.7780145833333332,0.6497531635802469,0.6684796652421653,0.4508125,art,abstract
36,36,36,38,38,38,38,38,39,52,53,BetterCo. Milky Way Puzzle for Adults - 1000 Pieces - Explore The Stars with This Difficult 1000 Piece Puzzle of Outer Space! A Vibrant Galaxy Photo Shot from The Hubble Telescope!,62,20.0,BetterCo.,https://images-na.ssl-images-amazon.com/images/I/91zQfU5UwEL._SL1500_.jpg,"'EXPLORE THE STARS - A vibrant shot of the Milky Way Galaxy shot from the NASA Hubble Telescope. CHALLENGE YOURSELF - Put your skills to the test with our difficult 1000 piece puzzles for adults HIGH QUALITY MATERIALS - Made from durable recycled paper with unique precision cut shapes A GREAT GIFT - For anyone who enjoys outer space, and a difficult challenge!. NEVER WORRY ABOUT MISSING PIECES - We have a missing piece guarantee!'",4.6,https://amazon.com/BetterCo-Milky-Way-Puzzle-Adults/dp/B07PCM28TV,-0.29600000000000004,1.0,0.33261,35.0,0.3939881944444445,12.0,0.5457361290322582,31.0,0.7728680645161291,0.666305,0.6969940972222223,0.35200000000000004,art,abstract
37,37,37,39,39,39,39,39,40,53,54,Star Wars - Fine Art Collection - Yoda - 1000 Piece Jigsaw Puzzle,68,12.99,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/81nQez7A1yL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Bonus poster included for help in solving. Manufactured from premium quality materials. Made in the USA',4.4,https://amazon.com/Star-Wars-Collection-Jigsaw-Puzzle/dp/B073YG9KVG,-0.3568625,8.0,0.15379777777777776,30.0,0.19261515151515152,11.0,0.4730166666666668,26.0,0.7365083333333333,0.5768988888888888,0.5963075757575758,0.32156875,fantasy,photo
38,38,38,40,40,40,40,40,41,55,56,White Mountain Puzzles Tapestry Cat - 1000 Piece Jigsaw Puzzle,328,15.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/81V6iRnpKUL._SL1200_.jpg,"'1000 PIECES OF FUN: Find lots of wonderful surprises piecing together the challenging Tapestry Cat Jigsaw Puzzle. Once completed this beautiful piece makes an exquisite wall hanging HOURS OF ENTERTAINMENT: Thrill the entire family and provide hours of fun and entertainment piecing this incredible puzzle together. An ideal pastime for everyone to enjoy!. ABOUT THE ARTIST: Lewis T. Johnson’s versatile skills and experience, coupled with passionate attention to detail, color and design are key ingredients he puts into each and every puzzle he creates MORE TO PUZZLE BUILDING: Art jigsaw puzzles are a fun, inexpensive way to enjoy works of art first hand. Use to boost valuable motor skills, hand-eye coordination, and problem solving skills SPECIFICS: Includes 1,000 extra large puzzle pieces made of sturdy blue chipboard on recycled paper. Completed puzzle dimensions: 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.3,https://amazon.com/White-Mountain-Puzzles-Tapestry-Cat/dp/B0013C601W,-0.1879339285714285,28.0,0.3688713267543858,152.0,0.2450854885057472,58.0,0.5556299242424246,132.0,0.7778149621212123,0.6844356633771929,0.6225427442528736,0.4060330357142857,animals,collage
39,39,39,41,41,41,41,41,42,59,60,"Ravensburger Yosemite Valley 1000 Piece Jigsaw Puzzle for Adults – Every Piece is Unique, Softclick Technology Means Pieces Fit Together Perfectly",288,19.61,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/81H75R7RgaL._SL1500_.jpg,"'What you get – 1000 piece Ravensburger jigsaw puzzles for adults are crafted with premium quality, in terms of both content and material, and have a completed size of 27"" x 20"" Bestselling puzzle brand worldwide - With over 1 billion puzzles sold, Ravensburger is the bestselling puzzle brand worldwide Anti-Glare surface - Ravensburger puzzles use an exclusively developed, extra-thick cardboard combined with our fine, linen structured paper to create a glare-free puzzle image and give you the best experience possible Every piece is unique – None of the frustrations you find with other puzzle brands. With Ravensburger, every individual piece has a completely unique shape Softclick technology – Individual pieces are so precisely made that you can actually hear a soft ‘click’ when you fit a piece into the correct place.'",3.9,https://amazon.com/Ravensburger-Yosemite-Valley-Jigsaw-Puzzle/dp/B0032VY30W,-0.22354455782312924,49.0,0.2902791666666668,82.0,0.3482320175438596,57.0,0.4937799868766406,127.0,0.7468899934383203,0.6451395833333334,0.6741160087719298,0.3882277210884354,landscape,photo
40,40,40,42,42,42,42,42,43,60,61,"Ravensburger Kitchen Cupboard 1000 Piece Jigsaw Puzzle for Adults – Every Piece is Unique, Softclick Technology Means Pieces Fit Together Perfectly",442,15.58,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/91HjZECMQ7L._SL1500_.jpg,"'What you get – 1000 piece Ravensburger jigsaw puzzles for adults are crafted with premium quality, in terms of both content and material, and have a completed size of 27"" x 20"" Bestselling puzzle brand worldwide - With over 1 billion puzzles sold, Ravensburger is the bestselling puzzle brand worldwide Anti-Glare surface - Ravensburger puzzles use an exclusively developed, extra-thick cardboard combined with our fine, linen structured paper to create a glare-free puzzle image and give you the best experience possible Every piece is unique – None of the frustrations you find with other puzzle brands. With Ravensburger, every individual piece has a completely unique shape Softclick technology – Individual pieces are so precisely made that you can actually hear a soft ‘click’ when you fit a piece into the correct place.'",4.2,https://amazon.com/Ravensburger-Kitchen-Cupboard-Jigsaw-Puzzle/dp/B00B2IIR3G,-0.29455198830409346,57.0,0.42227348600508907,131.0,0.4058425877192984,76.0,0.4927133597883595,126.0,0.7463566798941798,0.7111367430025446,0.7029212938596492,0.3527240058479533,licensed,collage
41,41,41,43,43,43,43,43,44,62,63,Buffalo Games - Aimee Stewart - Farm Fresh - 1000 Piece Jigsaw Puzzle,67,12.99,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91qmBFH0NSL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Includes bonus poster for help in solving. Manufactured from premium quality materials. Made in the United States',4.3,https://amazon.com/Buffalo-Games-Stewart-Jigsaw-Puzzle/dp/B0777PG288,-0.17696833333333334,10.0,0.4308403846153847,26.0,0.3646823529411765,17.0,0.5119515151515152,22.0,0.7559757575757575,0.7154201923076924,0.6823411764705882,0.4115158333333333,food,collage
42,42,42,44,44,44,44,44,45,63,64,White Mountain Puzzles White Mountain Greece Parga - 1000 Piece Jigsaw Puzzle,59,15.8,White Mountain,https://images-na.ssl-images-amazon.com/images/I/81EijSqq-dL._SL1200_.jpg,"'Greek paradise Island: A beautiful jigsaw puzzle featuring the stunning Town of parga, a vacation mecca populated with colorful villas climbing a steep Hillside along the lonian Coast 1000 piece puzzle: thrill and challenge your family and friends piecing together this incredible 1000-Piece jigsaw puzzle. Bring home hours of fun and entertainment everyone will enjoy Children & adults: if you love pretty scenery, cool collages, or beautiful places Our challenging puzzles delight men, women and kids alike. Quality design & easy to handle pieces create the fun Puzzle building: puzzles are a fun, inexpensive way to enjoy beautiful scenic artwork & remember foods, toys, places and good times from childhood. Spend time with family, friends, and fond memories!. Thicker larger pieces: includes 1000 extra large interlocking pieces made of high quality chipboard on recycled paper. 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.0,https://amazon.com/White-Mountain-Puzzles-Greece-Parga/dp/B0198KULSS,-0.227425,8.0,0.30023823529411764,17.0,0.3540060606060606,11.0,0.3539310897435897,26.0,0.6769655448717948,0.6501191176470589,0.6770030303030303,0.3862875,landscape,photo
43,43,43,45,45,45,45,45,46,64,65,"White Mountain Puzzles ""Best Sellers"", Vintage Book Covers Collage, 1000 Piece Jigsaw Puzzle",253,16.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/91CFcOQxEqL._SL1200_.jpg,"'Best sellers: a collection of vintage book covers of some of the greatest best sellers of all times. This incredible puzzle makes for a great gift for old and young book lovers 1000 piece puzzle: thrill and challenge your family and friends piecing together this incredible 1000-Piece jigsaw puzzle. Bring home hours of fun and entertainment everyone will enjoy Children & adults: if you love pretty scenery, cool collages, or beautiful places Our challenging puzzles delight men, women and kids alike. Quality design & easy to handle pieces create the fun Puzzle building: puzzles are a fun, inexpensive way to enjoy beautiful scenic artwork & remember foods, toys, places and good times from childhood. Spend time with family, friends, and fond memories!. Thicker larger pieces: includes 1000 extra large interlocking pieces made of high quality chipboard on recycled paper. 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.2,https://amazon.com/White-Mountain-Puzzles-Sellers-Vintage/dp/B008DW23OI,-0.2089166666666667,15.0,0.461142270531401,69.0,0.3657705555555556,60.0,0.5460979487179486,65.0,0.7730489743589744,0.7305711352657005,0.6828852777777779,0.3955416666666667,food,collage
44,44,44,46,46,46,46,46,47,65,66,White Mountain Puzzles Great Paintings - 1000 Piece Jigsaw Puzzle,42,16.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/81ian%2Bn980L._SL1200_.jpg,"'Masterpieces: Botticelli, Renoir, Monet, Gaugin, and Klimt are among the great artists represented on this beautiful piece. Feel like a great artist yourself assembling the Great Paintings puzzle 1000-piece puzzle: Thrill the entire family and provide hours of fun and entertainment piecing this incredible jigsaw puzzle together. An ideal pastime for everyone to enjoy!. About the artist: Barbara Behr is known for providing concepts for paper products of all kinds, book illustration, and designs for textiles, ceramics, decorative accessories and digital applications More to puzzle building: Art jigsaw puzzles are a fun, inexpensive way to enjoy works of art first hand. Use to boost valuable motor skills, hand-eye coordination, and problem solving skills SPECIFICS: Includes 1,000 extra large puzzle pieces made of sturdy blue chipboard on recycled paper. Completed puzzle dimensions: 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.6,https://amazon.com/White-Mountain-Puzzles-Great-Paintings/dp/B076XHMW8Y,,0.0,0.3957678571428572,14.0,0.28635285714285713,7.0,0.5556589285714286,14.0,0.7778294642857143,0.6978839285714286,0.6431764285714285,,licensed,collage
45,45,45,47,47,47,47,47,48,68,69,"White Mountain Puzzles Broadway, 1000 Piece Jigsaw Puzzle",123,16.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/91%2BpxjEgQ1L._SL1200_.jpg,"'BROADWAY SHOWS: Artist Jim Mellett spent months painting this dazzling tribute to Broadway musicals. This colorful new puzzle makes a great gift for musical theater fans and puzzle enthusiasts alike 1000-PIECE PUZZLE: Thrill the entire family and provide hours of fun and entertainment piecing this incredible jigsaw puzzle together. An ideal pastime for everyone to enjoy!. ABOUT THE ARTIST: Working out of his home studio for almost 20 years, James Mellett is a freelance illustrator. Mellet is known, awarded, and recognized for his astounding sports art MORE TO PUZZLE BUILDING: Art jigsaw puzzles are a fun, inexpensive way to enjoy works of art firsthand. Use to boost valuable motor skills, hand-eye coordination, and problem solving skills SPECIFICS: Includes 1,000 extra large puzzle pieces made of sturdy blue chipboard on recycled paper. Puzzle dimensions (completed): 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.3,https://amazon.com/White-Mountain-Puzzles-Broadway-Jigsaw/dp/B00PNCJ31M,-0.25294333333333324,15.0,0.4163757575757575,33.0,0.5202499999999999,16.0,0.4931513580246913,27.0,0.7465756790123457,0.7081878787878788,0.7601249999999999,0.37352833333333335,food,collage
46,46,46,48,48,48,48,48,49,69,70,Buffalo Games - Charles Wysocki - Root Beer Break At the Butterfield's - 1000 Piece Jigsaw Puzzle,26,9.97,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91eCqcczzFL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Includes bonus poster for help in solving. Manufactured from premium quality materials. Made in the United States',4.0,https://amazon.com/Buffalo-Games-Charles-Wysocki-Butterfields/dp/B07779NFDZ,-0.17159999999999995,3.0,0.32977222222222224,9.0,0.21308000000000002,5.0,0.69208,5.0,0.84604,0.6648861111111111,0.60654,0.4142,towns_and_cities,photo
47,47,47,49,49,49,49,49,50,71,72,Buffalo Games - Darrell Bush - Loon Lake - 1000 Piece Jigsaw Puzzle,179,12.41,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91PciSaYoqL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Includes bonus poster for help in solving. Manufactured from premium quality materials. Made in the USA',4.0,https://amazon.com/Buffalo-Games-Darrell-Jigsaw-Puzzle/dp/B00YFR11WK,-0.4257437499999999,32.0,0.3537246913580245,54.0,0.3252551587301588,42.0,0.5557518159806294,59.0,0.7778759079903147,0.6768623456790123,0.6626275793650793,0.2871281250000001,landscape,hand
48,48,48,50,50,50,50,50,51,72,73,Buffalo Games - Country Life - Quilt Farm - 1000 Piece Jigsaw Puzzle,24,14.99,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/91SzwK7hBBL._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Bonus poster included for help in solving. Manufactured from premium quality materials. Made in the USA',4.5,https://amazon.com/Buffalo-Games-Country-Jigsaw-Puzzle/dp/B07G8ZXH12,-0.4381,2.0,0.4172142857142857,7.0,0.5653,3.0,0.7178574999999999,10.0,0.85892875,0.7086071428571429,0.7826500000000001,0.28095000000000003,landscape,hand
